DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-05-14,0.0,71.0,37.0,47.0,165.0,0.0
2010-05-15,0.0,74.0,27.0,53.0,165.0,0.0
2010-05-16,0.0,89.0,17.0,72.0,144.0,0.0
2010-05-17,0.0,72.0,35.0,54.0,161.0,0.0
2010-05-18,0.0,84.0,32.0,50.0,164.0,0.0
2010-05-19,0.0,67.0,33.0,58.0,185.0,0.0
2010-05-20,0.0,92.0,31.0,51.0,175.0,0.0
2010-05-21,0.0,96.0,30.0,42.0,163.0,0.0
2010-05-22,0.0,69.0,24.0,48.0,159.0,0.0
2010-05-23,0.0,69.0,21.0,45.0,165.0,0.0
2010-05-24,0.0,78.0,22.0,47.0,153.0,0.0
2010-05-25,0.0,78.0,34.0,58.0,176.0,0.0
2010-05-26,0.0,78.0,36.0,64.0,143.0,0.0
2010-05-27,0.0,88.0,30.0,51.0,144.0,0.0
2010-05-28,0.0,66.0,22.0,49.0,170.0,0.0
2010-05-29,0.0,76.0,25.0,52.0,135.0,0.0
2010-05-30,0.0,96.0,36.0,42.0,148.0,0.0
2010-05-31,0.0,81.0,35.0,56.0,180.0,0.0
2010-06-01,0.0,58.0,30.0,49.0,160.0,0.0
2010-06-02,0.0,70.0,35.0,46.0,151.0,0.0
2010-06-03,0.0,76.0,35.0,40.0,165.0,0.0
2010-06-04,0.0,68.0,28.0,47.0,158.0,0.0
2010-06-05,0.0,72.0,29.0,47.0,144.0,0.0
2010-06-06,0.0,78.0,22.0,46.0,140.0,0.0
2010-06-07,0.0,85.0,25.0,60.0,162.0,0.0
2010-06-08,0.0,91.0,33.0,58.0,173.0,0.0
2010-06-09,0.0,82.0,31.0,55.0,170.0,0.0
2010-06-10,0.0,81.0,43.0,49.0,161.0,0.0
2010-06-11,0.0,103.0,37.0,50.0,184.0,0.0
2010-06-12,0.0,79.0,32.0,42.0,182.0,0.0
2010-06-13,0.0,81.0,31.0,54.0,159.0,0.0
2010-06-14,0.0,82.0,35.0,57.0,197.0,0.0
2010-06-15,0.0,83.0,29.0,57.0,187.0,0.0
2010-06-16,1.0,91.0,35.0,58.0,182.0,0.0
2010-06-17,0.0,96.0,43.0,50.0,168.0,0.0
2010-06-18,0.0,87.0,31.0,66.0,171.0,0.0
2010-06-19,0.0,81.0,33.0,52.0,157.0,0.0
2010-06-20,0.0,93.0,35.0,61.0,186.0,0.0
