DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-07-25,0.0,67.0,52.0,58.0,288.0,0.0
2010-07-26,0.0,50.0,49.0,61.0,308.0,0.0
2010-07-27,0.0,54.0,46.0,66.0,299.0,0.0
2010-07-28,0.0,72.0,58.0,68.0,297.0,0.0
2010-07-29,0.0,44.0,45.0,64.0,267.0,0.0
2010-07-30,0.0,39.0,57.0,64.0,273.0,0.0
2010-07-31,0.0,54.0,59.0,61.0,281.0,0.0
2010-08-01,0.0,57.0,61.0,49.0,285.0,0.0
2010-08-02,1.0,62.0,51.0,68.0,333.0,0.0
2010-08-03,0.0,50.0,68.0,77.0,332.0,0.0
2010-08-04,1.0,54.0,58.0,69.0,316.0,0.0
2010-08-05,1.0,55.0,63.0,79.0,316.0,0.0
2010-08-06,0.0,52.0,60.0,70.0,300.0,0.0
2010-08-07,0.0,52.0,55.0,68.0,306.0,0.0
2010-08-08,0.0,64.0,47.0,68.0,279.0,0.0
2010-08-09,0.0,63.0,48.0,53.0,272.0,0.0
2010-08-10,0.0,76.0,47.0,53.0,325.0,0.0
2010-08-11,0.0,64.0,54.0,67.0,260.0,0.0
2010-08-12,0.0,54.0,51.0,64.0,261.0,0.0
2010-08-13,1.0,52.0,58.0,62.0,260.0,0.0
2010-08-14,0.0,70.0,50.0,72.0,291.0,0.0
2010-08-15,0.0,67.0,52.0,80.0,293.0,0.0
2010-08-16,0.0,67.0,37.0,78.0,294.0,0.0
2010-08-17,0.0,49.0,57.0,72.0,281.0,0.0
2010-08-18,0.0,46.0,50.0,71.0,299.0,0.0
2010-08-19,0.0,47.0,52.0,62.0,293.0,0.0
2010-08-20,0.0,62.0,63.0,72.0,315.0,0.0
2010-08-21,0.0,58.0,48.0,56.0,319.0,0.0
2010-08-22,0.0,51.0,59.0,60.0,303.0,0.0
2010-08-23,0.0,59.0,64.0,79.0,282.0,0.0
2010-08-24,0.0,52.0,64.0,73.0,293.0,0.0
2010-08-25,0.0,59.0,55.0,60.0,310.0,0.0
2010-08-26,0.0,55.0,45.0,60.0,269.0,0.0
2010-08-27,0.0,60.0,54.0,57.0,288.0,0.0
2010-08-28,0.0,65.0,62.0,59.0,264.0,0.0
2010-08-29,0.0,74.0,61.0,64.0,282.0,0.0
2010-08-30,0.0,46.0,48.0,59.0,297.0,0.0
2010-08-31,0.0,61.0,47.0,59.0,301.0,0.0
2010-09-01,0.0,58.0,38.0,55.0,287.0,0.0
2010-09-02,0.0,51.0,51.0,55.0,293.0,0.0
2010-09-03,0.0,47.0,52.0,62.0,309.0,0.0
2010-09-04,0.0,61.0,54.0,58.0,254.0,0.0
2010-09-05,0.0,60.0,55.0,65.0,318.0,0.0
2010-09-06,0.0,76.0,48.0,69.0,321.0,0.0
2010-09-07,0.0,61.0,48.0,60.0,301.0,0.0
2010-09-08,0.0,55.0,47.0,67.0,304.0,0.0
2010-09-09,0.0,56.0,53.0,58.0,290.0,0.0
2010-09-10,0.0,59.0,45.0,54.0,286.0,0.0
2010-09-11,0.0,49.0,44.0,53.0,253.0,0.0
2010-09-12,0.0,55.0,53.0,65.0,286.0,0.0
2010-09-13,0.0,67.0,56.0,57.0,307.0,0.0
2010-09-14,0.0,58.0,50.0,61.0,296.0,0.0
2010-09-15,0.0,53.0,49.0,76.0,268.0,0.0
2010-09-16,0.0,72.0,61.0,79.0,278.0,0.0
2010-09-17,0.0,57.0,42.0,46.0,295.0,0.0
2010-09-18,0.0,50.0,51.0,58.0,273.0,0.0
2010-09-19,0.0,46.0,69.0,55.0,225.0,0.0
2010-09-20,0.0,65.0,51.0,59.0,320.0,0.0
2010-09-21,0.0,49.0,48.0,80.0,250.0,0.0
2010-09-22,0.0,49.0,53.0,72.0,286.0,0.0
2010-09-23,0.0,44.0,55.0,55.0,274.0,0.0
2010-09-24,0.0,47.0,61.0,69.0,289.0,0.0
2010-09-25,0.0,64.0,55.0,57.0,279.0,0.0
2010-09-26,0.0,73.0,46.0,59.0,287.0,0.0
2010-09-27,0.0,72.0,54.0,76.0,290.0,0.0
2010-09-28,0.0,67.0,65.0,66.0,290.0,0.0
2010-09-29,0.0,54.0,55.0,52.0,282.0,0.0
2010-09-30,0.0,69.0,59.0,74.0,298.0,0.0
2010-10-01,0.0,74.0,55.0,61.0,302.0,0.0
2010-10-02,0.0,62.0,42.0,56.0,284.0,0.0
2010-10-03,0.0,68.0,52.0,50.0,315.0,0.0
2010-10-04,0.0,77.0,50.0,69.0,283.0,0.0
2010-10-05,0.0,61.0,57.0,79.0,275.0,0.0
2010-10-06,0.0,44.0,54.0,61.0,344.0,0.0
2010-10-07,0.0,56.0,50.0,81.0,265.0,0.0
2010-10-08,0.0,58.0,60.0,72.0,286.0,0.0
2010-10-09,0.0,68.0,55.0,71.0,285.0,0.0
2010-10-10,0.0,67.0,54.0,67.0,274.0,0.0
2010-10-11,0.0,50.0,55.0,55.0,304.0,0.0
2010-10-12,0.0,67.0,62.0,58.0,243.0,0.0
2010-10-13,0.0,62.0,49.0,60.0,293.0,0.0
2010-10-14,0.0,68.0,45.0,66.0,273.0,0.0
2010-10-15,0.0,53.0,47.0,68.0,257.0,0.0
2010-10-16,0.0,49.0,67.0,60.0,277.0,0.0
2010-10-17,1.0,52.0,57.0,69.0,281.0,0.0
2010-10-18,0.0,58.0,67.0,59.0,278.0,0.0
2010-10-19,0.0,53.0,52.0,68.0,297.0,0.0
2010-10-20,0.0,63.0,54.0,63.0,282.0,0.0
