DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-06-05,58.0,9.0,15.0,9.0,0.0,0.0
2010-06-06,52.0,5.0,15.0,19.0,0.0,0.0
2010-06-07,70.0,13.0,8.0,18.0,0.0,0.0
2010-06-08,58.0,7.0,10.0,12.0,0.0,0.0
2010-06-09,55.0,6.0,11.0,19.0,0.0,0.0
2010-06-10,58.0,2.0,11.0,20.0,0.0,0.0
2010-06-11,43.0,9.0,19.0,22.0,0.0,0.0
2010-06-12,53.0,6.0,8.0,20.0,0.0,0.0
2010-06-13,74.0,8.0,16.0,13.0,0.0,0.0
2010-06-14,73.0,6.0,17.0,12.0,0.0,0.0
2010-06-15,63.0,9.0,12.0,15.0,0.0,0.0
2010-06-16,56.0,6.0,9.0,20.0,0.0,0.0
2010-06-17,55.0,14.0,15.0,14.0,0.0,0.0
2010-06-18,63.0,13.0,18.0,10.0,0.0,0.0
2010-06-19,51.0,6.0,23.0,13.0,0.0,0.0
2010-06-20,54.0,11.0,14.0,19.0,0.0,0.0
2010-06-21,54.0,6.0,15.0,14.0,0.0,0.0
2010-06-22,53.0,8.0,15.0,24.0,0.0,0.0
2010-06-23,57.0,9.0,9.0,23.0,0.0,0.0
2010-06-24,54.0,6.0,9.0,20.0,0.0,0.0
2010-06-25,59.0,9.0,9.0,12.0,0.0,0.0
2010-06-26,66.0,10.0,19.0,17.0,0.0,0.0
2010-06-27,58.0,7.0,12.0,18.0,0.0,0.0
2010-06-28,55.0,11.0,20.0,18.0,0.0,0.0
2010-06-29,51.0,13.0,15.0,11.0,0.0,0.0
2010-06-30,66.0,19.0,12.0,25.0,0.0,0.0
2010-07-01,55.0,13.0,17.0,16.0,0.0,0.0
2010-07-02,71.0,9.0,8.0,13.0,0.0,0.0
2010-07-03,69.0,12.0,15.0,13.0,0.0,0.0
2010-07-04,56.0,6.0,17.0,9.0,0.0,0.0
2010-07-05,52.0,5.0,16.0,19.0,0.0,0.0
2010-07-06,66.0,2.0,12.0,10.0,0.0,0.0
2010-07-07,63.0,13.0,17.0,17.0,0.0,0.0
2010-07-08,54.0,5.0,8.0,16.0,0.0,0.0
2010-07-09,61.0,15.0,14.0,15.0,0.0,0.0
2010-07-10,56.0,11.0,15.0,19.0,0.0,0.0
2010-07-11,67.0,12.0,15.0,13.0,0.0,0.0
2010-07-12,71.0,10.0,9.0,24.0,0.0,0.0
2010-07-13,62.0,10.0,8.0,21.0,0.0,0.0
2010-07-14,71.0,7.0,11.0,20.0,0.0,0.0
2010-07-15,48.0,9.0,15.0,18.0,0.0,0.0
2010-07-16,66.0,6.0,19.0,18.0,0.0,0.0
2010-07-17,61.0,8.0,10.0,22.0,0.0,0.0
2010-07-18,63.0,14.0,7.0,15.0,0.0,0.0
2010-07-19,72.0,8.0,14.0,22.0,0.0,0.0
2010-07-20,65.0,6.0,15.0,14.0,0.0,0.0
2010-07-21,60.0,10.0,12.0,14.0,0.0,0.0
2010-07-22,58.0,5.0,12.0,13.0,0.0,0.0
2010-07-23,43.0,9.0,5.0,19.0,0.0,0.0
2010-07-24,66.0,8.0,6.0,13.0,0.0,0.0
2010-07-25,52.0,14.0,11.0,15.0,0.0,0.0
2010-07-26,74.0,11.0,14.0,15.0,0.0,0.0
2010-07-27,63.0,7.0,8.0,12.0,0.0,0.0
2010-07-28,50.0,14.0,16.0,20.0,0.0,0.0
2010-07-29,49.0,14.0,10.0,21.0,0.0,0.0
2010-07-30,57.0,9.0,6.0,14.0,0.0,0.0
2010-07-31,61.0,10.0,17.0,16.0,0.0,0.0
2010-08-01,62.0,10.0,13.0,15.0,0.0,0.0
2010-08-02,71.0,10.0,18.0,19.0,0.0,0.0
2010-08-03,63.0,12.0,10.0,14.0,0.0,0.0
2010-08-04,61.0,14.0,16.0,20.0,0.0,0.0
2010-08-05,64.0,13.0,11.0,15.0,0.0,0.0
2010-08-06,67.0,9.0,8.0,18.0,0.0,0.0
2010-08-07,69.0,9.0,11.0,16.0,0.0,0.0
2010-08-08,66.0,4.0,16.0,15.0,0.0,0.0
2010-08-09,54.0,12.0,15.0,16.0,0.0,0.0
2010-08-10,64.0,7.0,15.0,15.0,0.0,0.0
2010-08-11,60.0,9.0,15.0,10.0,0.0,0.0
2010-08-12,58.0,11.0,20.0,19.0,0.0,0.0
2010-08-13,60.0,15.0,13.0,22.0,0.0,0.0
2010-08-14,55.0,10.0,14.0,20.0,0.0,0.0
2010-08-15,72.0,11.0,20.0,28.0,0.0,0.0
2010-08-16,50.0,8.0,17.0,22.0,0.0,0.0
2010-08-17,42.0,3.0,12.0,18.0,0.0,0.0
2010-08-18,72.0,16.0,11.0,28.0,0.0,0.0
2010-08-19,49.0,14.0,10.0,18.0,0.0,0.0
2010-08-20,55.0,8.0,12.0,10.0,0.0,0.0
2010-08-21,82.0,5.0,10.0,15.0,0.0,0.0
2010-08-22,74.0,7.0,11.0,16.0,0.0,0.0
2010-08-23,59.0,12.0,9.0,21.0,0.0,0.0
2010-08-24,59.0,9.0,16.0,21.0,0.0,0.0
2010-08-25,63.0,9.0,11.0,13.0,0.0,0.0
2010-08-26,53.0,8.0,13.0,18.0,0.0,0.0
2010-08-27,64.0,6.0,11.0,8.0,0.0,0.0
2010-08-28,54.0,13.0,11.0,13.0,0.0,0.0
2010-08-29,60.0,12.0,19.0,14.0,0.0,0.0
2010-08-30,61.0,8.0,11.0,12.0,0.0,0.0
2010-08-31,51.0,9.0,13.0,14.0,0.0,0.0
2010-09-01,58.0,11.0,10.0,14.0,0.0,0.0
2010-09-02,61.0,7.0,11.0,11.0,0.0,0.0
2010-09-03,76.0,5.0,10.0,22.0,0.0,0.0
2010-09-04,45.0,6.0,9.0,14.0,0.0,0.0
2010-09-05,77.0,10.0,16.0,16.0,0.0,0.0
2010-09-06,70.0,10.0,25.0,22.0,0.0,0.0
2010-09-07,58.0,8.0,10.0,16.0,0.0,0.0
2010-09-08,73.0,8.0,11.0,14.0,0.0,0.0
2010-09-09,57.0,13.0,11.0,17.0,0.0,0.0
2010-09-10,65.0,13.0,19.0,14.0,0.0,0.0
2010-09-11,53.0,4.0,15.0,7.0,0.0,0.0
2010-09-12,40.0,6.0,12.0,14.0,0.0,0.0
2010-09-13,61.0,11.0,15.0,17.0,0.0,0.0
2010-09-14,66.0,10.0,11.0,14.0,0.0,0.0
2010-09-15,59.0,8.0,8.0,23.0,0.0,0.0
2010-09-16,61.0,6.0,13.0,27.0,0.0,0.0
2010-09-17,65.0,5.0,11.0,10.0,0.0,0.0
2010-09-18,50.0,10.0,13.0,18.0,0.0,0.0
2010-09-19,37.0,12.0,8.0,15.0,0.0,0.0
2010-09-20,82.0,13.0,17.0,13.0,0.0,0.0
2010-09-21,53.0,10.0,5.0,20.0,0.0,0.0
2010-09-22,61.0,6.0,8.0,22.0,0.0,0.0
2010-09-23,58.0,6.0,6.0,7.0,0.0,0.0
2010-09-24,60.0,11.0,8.0,19.0,0.0,0.0
2010-09-25,51.0,9.0,15.0,19.0,0.0,0.0
2010-09-26,55.0,10.0,10.0,12.0,0.0,0.0
2010-09-27,67.0,7.0,16.0,21.0,0.0,0.0
2010-09-28,64.0,11.0,18.0,18.0,0.0,0.0
2010-09-29,55.0,10.0,13.0,11.0,0.0,0.0
2010-09-30,70.0,10.0,22.0,22.0,0.0,0.0
2010-10-01,60.0,12.0,14.0,23.0,0.0,0.0
2010-10-02,58.0,10.0,10.0,19.0,0.0,0.0
2010-10-03,71.0,9.0,14.0,15.0,0.0,0.0
2010-10-04,47.0,13.0,17.0,15.0,0.0,0.0
2010-10-05,57.0,11.0,11.0,24.0,0.0,0.0
2010-10-06,57.0,19.0,8.0,15.0,0.0,0.0
2010-10-07,55.0,12.0,7.0,30.0,0.0,0.0
2010-10-08,65.0,9.0,15.0,17.0,0.0,0.0
2010-10-09,45.0,9.0,14.0,17.0,0.0,0.0
2010-10-10,66.0,8.0,18.0,16.0,0.0,0.0
2010-10-11,66.0,7.0,8.0,13.0,0.0,0.0
2010-10-12,47.0,8.0,12.0,14.0,0.0,0.0
2010-10-13,63.0,13.0,14.0,16.0,0.0,0.0
2010-10-14,59.0,8.0,14.0,18.0,0.0,0.0
2010-10-15,55.0,3.0,16.0,16.0,0.0,0.0
2010-10-16,76.0,4.0,10.0,17.0,0.0,0.0
2010-10-17,59.0,10.0,10.0,17.0,0.0,0.0
2010-10-18,59.0,11.0,8.0,13.0,0.0,0.0
2010-10-19,62.0,11.0,11.0,17.0,0.0,0.0
2010-10-20,75.0,6.0,12.0,18.0,0.0,0.0
2010-10-21,59.0,18.0,5.0,18.0,0.0,0.0
2010-10-22,52.0,9.0,8.0,21.0,0.0,0.0
2010-10-23,60.0,11.0,9.0,23.0,0.0,0.0
2010-10-24,52.0,3.0,9.0,22.0,0.0,0.0
2010-10-25,45.0,10.0,13.0,18.0,0.0,0.0
2010-10-26,63.0,12.0,10.0,17.0,0.0,0.0
2010-10-27,50.0,12.0,6.0,14.0,0.0,0.0
2010-10-28,50.0,14.0,13.0,12.0,0.0,0.0
2010-10-29,49.0,13.0,8.0,15.0,0.0,0.0
2010-10-30,63.0,12.0,12.0,13.0,0.0,0.0
2010-10-31,54.0,9.0,14.0,11.0,0.0,0.0
2010-11-01,43.0,3.0,9.0,20.0,0.0,0.0
2010-11-02,59.0,5.0,15.0,11.0,0.0,0.0
2010-11-03,55.0,6.0,9.0,16.0,0.0,0.0
2010-11-04,54.0,15.0,10.0,18.0,0.0,0.0
2010-11-05,51.0,12.0,10.0,15.0,0.0,0.0
2010-11-06,57.0,9.0,11.0,16.0,0.0,0.0
2010-11-07,52.0,4.0,12.0,13.0,0.0,0.0
2010-11-08,50.0,13.0,15.0,14.0,0.0,0.0
2010-11-09,55.0,9.0,14.0,20.0,0.0,0.0
2010-11-10,56.0,8.0,9.0,14.0,0.0,0.0
2010-11-11,60.0,5.0,11.0,14.0,0.0,0.0
2010-11-12,60.0,12.0,10.0,18.0,0.0,0.0
2010-11-13,42.0,10.0,19.0,14.0,0.0,0.0
2010-11-14,57.0,12.0,7.0,16.0,0.0,0.0
2010-11-15,55.0,12.0,19.0,7.0,0.0,0.0
2010-11-16,49.0,9.0,10.0,17.0,0.0,0.0
2010-11-17,56.0,6.0,10.0,20.0,0.0,0.0
2010-11-18,52.0,5.0,14.0,17.0,0.0,0.0
2010-11-19,39.0,12.0,11.0,18.0,0.0,0.0
2010-11-20,62.0,9.0,9.0,24.0,0.0,0.0
