DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-05-15,41.0,6.0,8.0,9.0,0.0,0.0
2010-05-16,35.0,8.0,9.0,7.0,0.0,0.0
2010-05-17,44.0,5.0,8.0,6.0,0.0,0.0
2010-05-18,35.0,7.0,7.0,4.0,0.0,0.0
2010-05-19,45.0,5.0,6.0,7.0,0.0,0.0
2010-05-20,37.0,3.0,2.0,6.0,0.0,0.0
2010-05-21,44.0,5.0,9.0,9.0,0.0,0.0
2010-05-22,45.0,12.0,7.0,8.0,0.0,0.0
2010-05-23,36.0,9.0,7.0,6.0,0.0,0.0
2010-05-24,32.0,3.0,10.0,9.0,0.0,0.0
2010-05-25,36.0,5.0,7.0,7.0,0.0,0.0
2010-05-26,48.0,10.0,12.0,4.0,0.0,0.0
2010-05-27,38.0,10.0,16.0,7.0,0.0,0.0
2010-05-28,42.0,6.0,8.0,7.0,0.0,0.0
2010-05-29,41.0,4.0,5.0,6.0,0.0,0.0
2010-05-30,34.0,5.0,11.0,6.0,0.0,0.0
2010-05-31,47.0,5.0,8.0,4.0,0.0,0.0
2010-06-01,47.0,3.0,6.0,6.0,0.0,0.0
2010-06-02,38.0,9.0,8.0,5.0,0.0,0.0
2010-06-03,32.0,12.0,10.0,5.0,0.0,0.0
2010-06-04,41.0,9.0,5.0,7.0,0.0,0.0
2010-06-05,47.0,7.0,8.0,3.0,0.0,0.0
2010-06-06,35.0,6.0,6.0,4.0,0.0,0.0
2010-06-07,32.0,12.0,10.0,9.0,0.0,0.0
2010-06-08,32.0,8.0,3.0,4.0,0.0,0.0
2010-06-09,54.0,8.0,7.0,7.0,0.0,0.0
2010-06-10,29.0,10.0,7.0,7.0,0.0,0.0
2010-06-11,32.0,8.0,10.0,4.0,0.0,0.0
2010-06-12,42.0,9.0,9.0,3.0,0.0,0.0
2010-06-13,46.0,7.0,9.0,6.0,0.0,0.0
2010-06-14,45.0,6.0,9.0,2.0,0.0,0.0
2010-06-15,46.0,10.0,6.0,9.0,0.0,0.0
2010-06-16,38.0,5.0,11.0,8.0,0.0,0.0
2010-06-17,54.0,5.0,12.0,7.0,0.0,0.0
2010-06-18,41.0,12.0,17.0,7.0,0.0,0.0
2010-06-19,40.0,8.0,6.0,12.0,0.0,0.0
2010-06-20,50.0,6.0,3.0,5.0,0.0,0.0
2010-06-21,35.0,4.0,7.0,7.0,0.0,0.0
2010-06-22,36.0,5.0,8.0,5.0,0.0,0.0
2010-06-23,47.0,4.0,7.0,7.0,0.0,0.0
2010-06-24,57.0,9.0,11.0,5.0,0.0,0.0
2010-06-25,43.0,11.0,15.0,9.0,0.0,0.0
2010-06-26,41.0,8.0,8.0,4.0,0.0,0.0
2010-06-27,50.0,12.0,8.0,9.0,0.0,0.0
2010-06-28,42.0,5.0,7.0,13.0,0.0,0.0
2010-06-29,50.0,9.0,13.0,5.0,0.0,0.0
2010-06-30,37.0,11.0,7.0,5.0,0.0,0.0
2010-07-01,34.0,4.0,10.0,10.0,0.0,0.0
2010-07-02,44.0,4.0,6.0,12.0,0.0,0.0
2010-07-03,35.0,13.0,11.0,4.0,0.0,0.0
2010-07-04,35.0,9.0,9.0,7.0,0.0,0.0
2010-07-05,40.0,14.0,4.0,8.0,0.0,0.0
2010-07-06,38.0,6.0,10.0,10.0,0.0,0.0
2010-07-07,40.0,4.0,5.0,9.0,0.0,0.0
2010-07-08,43.0,8.0,12.0,6.0,0.0,0.0
2010-07-09,49.0,7.0,6.0,4.0,0.0,0.0
2010-07-10,39.0,6.0,10.0,11.0,0.0,0.0
2010-07-11,33.0,8.0,14.0,6.0,0.0,0.0
2010-07-12,52.0,10.0,5.0,7.0,0.0,0.0
2010-07-13,61.0,10.0,6.0,2.0,0.0,0.0
2010-07-14,44.0,5.0,12.0,9.0,0.0,0.0
2010-07-15,45.0,4.0,9.0,7.0,0.0,0.0
2010-07-16,33.0,8.0,8.0,9.0,0.0,0.0
2010-07-17,36.0,3.0,13.0,8.0,0.0,0.0
2010-07-18,40.0,8.0,8.0,8.0,0.0,0.0
2010-07-19,55.0,7.0,13.0,3.0,0.0,0.0
2010-07-20,47.0,12.0,6.0,3.0,0.0,0.0
2010-07-21,52.0,11.0,6.0,6.0,0.0,0.0
2010-07-22,51.0,11.0,12.0,7.0,0.0,0.0
2010-07-23,54.0,8.0,5.0,9.0,0.0,0.0
2010-07-24,42.0,9.0,10.0,6.0,0.0,0.0
2010-07-25,44.0,11.0,13.0,8.0,0.0,0.0
2010-07-26,29.0,7.0,17.0,1.0,0.0,0.0
2010-07-27,40.0,5.0,9.0,8.0,0.0,0.0
2010-07-28,48.0,9.0,10.0,9.0,0.0,0.0
2010-07-29,42.0,8.0,13.0,7.0,1.0,0.0
2010-07-30,40.0,8.0,12.0,8.0,0.0,0.0
2010-07-31,28.0,9.0,16.0,4.0,0.0,0.0
2010-08-01,30.0,3.0,9.0,11.0,0.0,0.0
2010-08-02,34.0,9.0,12.0,8.0,0.0,0.0
2010-08-03,37.0,7.0,6.0,4.0,0.0,0.0
2010-08-04,55.0,4.0,11.0,4.0,0.0,0.0
2010-08-05,34.0,13.0,16.0,3.0,0.0,0.0
2010-08-06,36.0,10.0,8.0,7.0,0.0,0.0
2010-08-07,43.0,7.0,12.0,5.0,0.0,0.0
2010-08-08,33.0,8.0,9.0,10.0,0.0,0.0
2010-08-09,45.0,7.0,11.0,10.0,0.0,0.0
2010-08-10,49.0,4.0,9.0,6.0,0.0,0.0
2010-08-11,37.0,8.0,5.0,10.0,0.0,0.0
2010-08-12,39.0,10.0,7.0,10.0,0.0,0.0
2010-08-13,48.0,8.0,8.0,7.0,0.0,0.0
2010-08-14,37.0,9.0,8.0,7.0,0.0,0.0
2010-08-15,39.0,2.0,9.0,7.0,0.0,0.0
2010-08-16,48.0,5.0,12.0,7.0,0.0,0.0
2010-08-17,34.0,8.0,10.0,5.0,0.0,0.0
2010-08-18,41.0,7.0,17.0,8.0,0.0,0.0
2010-08-19,41.0,16.0,10.0,7.0,0.0,0.0
2010-08-20,36.0,4.0,10.0,5.0,0.0,0.0
2010-08-21,52.0,6.0,6.0,9.0,0.0,0.0
2010-08-22,48.0,6.0,11.0,11.0,0.0,0.0
2010-08-23,47.0,4.0,9.0,7.0,0.0,0.0
2010-08-24,40.0,11.0,12.0,5.0,0.0,0.0
2010-08-25,40.0,12.0,20.0,11.0,0.0,0.0
2010-08-26,47.0,8.0,17.0,9.0,0.0,0.0
2010-08-27,46.0,13.0,12.0,4.0,0.0,0.0
2010-08-28,45.0,5.0,11.0,5.0,0.0,0.0
2010-08-29,48.0,7.0,15.0,8.0,0.0,0.0
2010-08-30,41.0,6.0,9.0,5.0,0.0,0.0
2010-08-31,31.0,7.0,11.0,7.0,0.0,0.0
2010-09-01,46.0,7.0,13.0,9.0,0.0,0.0
2010-09-02,36.0,7.0,16.0,9.0,0.0,0.0
2010-09-03,40.0,8.0,14.0,9.0,0.0,0.0
