DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-05-31,25.0,5.0,8.0,5.0,0.0,0.0
2010-06-01,30.0,8.0,7.0,6.0,0.0,0.0
2010-06-02,25.0,3.0,6.0,5.0,0.0,0.0
2010-06-03,27.0,4.0,1.0,10.0,0.0,0.0
2010-06-04,23.0,2.0,8.0,6.0,0.0,0.0
2010-06-05,30.0,4.0,10.0,4.0,0.0,0.0
2010-06-06,25.0,3.0,3.0,3.0,0.0,0.0
2010-06-07,31.0,3.0,7.0,4.0,0.0,0.0
2010-06-08,29.0,4.0,12.0,4.0,0.0,0.0
2010-06-09,25.0,7.0,10.0,7.0,0.0,0.0
2010-06-10,31.0,5.0,8.0,7.0,0.0,0.0
2010-06-11,30.0,9.0,2.0,8.0,0.0,0.0
2010-06-12,17.0,5.0,17.0,8.0,0.0,0.0
2010-06-13,27.0,5.0,6.0,5.0,0.0,0.0
2010-06-14,21.0,4.0,8.0,6.0,0.0,0.0
2010-06-15,21.0,8.0,8.0,7.0,0.0,0.0
2010-06-16,27.0,6.0,3.0,5.0,0.0,0.0
2010-06-17,24.0,9.0,7.0,7.0,0.0,0.0
2010-06-18,25.0,3.0,12.0,8.0,0.0,0.0
2010-06-19,30.0,9.0,4.0,7.0,0.0,0.0
2010-06-20,24.0,7.0,5.0,5.0,0.0,0.0
2010-06-21,22.0,4.0,7.0,6.0,0.0,0.0
2010-06-22,31.0,4.0,4.0,7.0,0.0,0.0
2010-06-23,31.0,2.0,9.0,8.0,0.0,0.0
2010-06-24,22.0,3.0,5.0,7.0,0.0,0.0
2010-06-25,22.0,8.0,3.0,5.0,0.0,0.0
2010-06-26,26.0,4.0,6.0,6.0,0.0,0.0
2010-06-27,23.0,4.0,9.0,8.0,0.0,0.0
2010-06-28,24.0,5.0,7.0,7.0,0.0,0.0
2010-06-29,26.0,6.0,7.0,8.0,0.0,0.0
2010-06-30,31.0,4.0,7.0,6.0,0.0,0.0
2010-07-01,37.0,8.0,9.0,9.0,0.0,0.0
2010-07-02,33.0,8.0,6.0,7.0,0.0,0.0
2010-07-03,22.0,7.0,5.0,5.0,1.0,0.0
2010-07-04,37.0,4.0,13.0,7.0,0.0,0.0
2010-07-05,20.0,3.0,8.0,6.0,0.0,0.0
2010-07-06,20.0,3.0,6.0,7.0,0.0,0.0
2010-07-07,25.0,1.0,8.0,4.0,0.0,0.0
2010-07-08,37.0,3.0,8.0,6.0,0.0,0.0
2010-07-09,23.0,6.0,7.0,8.0,0.0,0.0
2010-07-10,27.0,7.0,10.0,14.0,0.0,0.0
2010-07-11,25.0,4.0,5.0,6.0,0.0,0.0
2010-07-12,26.0,2.0,6.0,5.0,0.0,0.0
2010-07-13,27.0,9.0,8.0,5.0,0.0,0.0
2010-07-14,24.0,4.0,5.0,10.0,0.0,0.0
2010-07-15,31.0,5.0,8.0,6.0,0.0,0.0
2010-07-16,32.0,6.0,12.0,7.0,0.0,0.0
2010-07-17,18.0,3.0,7.0,12.0,0.0,0.0
2010-07-18,22.0,6.0,13.0,6.0,0.0,0.0
2010-07-19,33.0,3.0,3.0,4.0,0.0,0.0
2010-07-20,30.0,4.0,6.0,2.0,0.0,0.0
2010-07-21,27.0,6.0,3.0,4.0,0.0,0.0
2010-07-22,23.0,4.0,2.0,7.0,0.0,0.0
2010-07-23,19.0,8.0,8.0,5.0,0.0,0.0
2010-07-24,20.0,4.0,6.0,4.0,0.0,0.0
2010-07-25,33.0,4.0,12.0,9.0,0.0,0.0
2010-07-26,24.0,6.0,6.0,11.0,0.0,0.0
2010-07-27,24.0,4.0,7.0,8.0,0.0,0.0
2010-07-28,42.0,5.0,5.0,9.0,0.0,0.0
2010-07-29,24.0,10.0,7.0,7.0,0.0,0.0
2010-07-30,27.0,5.0,9.0,4.0,0.0,0.0
2010-07-31,22.0,6.0,7.0,8.0,0.0,0.0
2010-08-01,33.0,11.0,4.0,8.0,0.0,0.0
2010-08-02,26.0,4.0,10.0,7.0,0.0,0.0
2010-08-03,19.0,5.0,7.0,10.0,0.0,0.0
2010-08-04,34.0,8.0,9.0,4.0,0.0,0.0
2010-08-05,35.0,8.0,8.0,4.0,0.0,0.0
2010-08-06,25.0,6.0,8.0,9.0,0.0,0.0
2010-08-07,23.0,5.0,3.0,12.0,0.0,0.0
2010-08-08,25.0,6.0,5.0,4.0,0.0,0.0
2010-08-09,28.0,5.0,6.0,7.0,0.0,0.0
2010-08-10,27.0,6.0,7.0,14.0,0.0,0.0
2010-08-11,24.0,5.0,4.0,6.0,0.0,0.0
2010-08-12,23.0,6.0,6.0,10.0,0.0,0.0
2010-08-13,25.0,4.0,13.0,5.0,0.0,0.0
2010-08-14,28.0,6.0,5.0,8.0,0.0,0.0
2010-08-15,21.0,4.0,12.0,5.0,0.0,0.0
2010-08-16,23.0,3.0,4.0,4.0,0.0,0.0
2010-08-17,19.0,6.0,11.0,7.0,0.0,0.0
2010-08-18,19.0,4.0,7.0,10.0,0.0,0.0
